"PRESSURE1","TEMPERATURE1","STRESS_XX","STRESS_XY","STRESS_YY","STRESS_ZZ","STRAIN_XX","STRAIN_XY","STRAIN_YY","STRAIN_ZZ","STRAIN_PLS","DILATANCY","NODAL_VELOCITY1:0","NODAL_VELOCITY1:1","NODAL_VELOCITY1:2","DISPLACEMENT:0","DISPLACEMENT:1","DISPLACEMENT:2","DENSITY","VISCOSITY","SPECIFIC_HEAT_CAPACITY","HEAT_CONDUCTIVITY","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.220489997714645e-01,5.141499996368419e+02,1.159937463438761e-01,-7.222879013609788e-05,1.187346730181262e-01,2.640562488556068e-03,7.017101857710198e-03,-8.942612112087415e-06,7.186778270879666e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.429766916484606e-13,0.000000000000000e+00,3.245026152277884e-04,0.000000000000000e+00,0.000000000000000e+00,9.521830000751576e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,4.500000178813934e-02,4.500000178813934e-02,0.000000000000000e+00,0.000000000000000e+00
1.219211999885622e-01,5.139499999764655e+02,1.158855045202976e-01,-7.309407977576537e-05,1.186802204230266e-01,2.651142255138064e-03,7.009746235462189e-03,-9.049743210331879e-06,7.182752458013599e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,1.455104514197805e-13,0.000000000000000e+00,3.314261404887890e-04,0.000000000000000e+00,0.000000000000000e+00,9.522244000048552e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,4.600000008940697e-02,4.600000008940697e-02,0.000000000000000e+00,0.000000000000000e+00
1.217934002056600e-01,5.137500003160891e+02,1.157772626967191e-01,-7.395936941543286e-05,1.186257678279271e-01,2.661722021720060e-03,7.002390613214182e-03,-9.156874308576341e-06,7.178726645147532e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.480442111911003e-13,0.000000000000000e+00,3.383496657497897e-04,0.000000000000000e+00,0.000000000000000e+00,9.522657999345527e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,4.699999839067459e-02,4.699999839067459e-02,0.000000000000000e+00,0.000000000000000e+00
1.216655999466657e-01,5.135499999106547e+02,1.156690204699077e-01,-7.482466227856093e-05,1.185713150299754e-01,2.672301827714825e-03,6.995034963564299e-03,-9.264005805915925e-06,7.174700817284120e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.505779804014269e-13,0.000000000000000e+00,3.452732168029756e-04,0.000000000000000e+00,0.000000000000000e+00,9.523072000184773e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,4.800000041723251e-02,4.800000041723251e-02,0.000000000000000e+00,0.000000000000000e+00
1.215378001637635e-01,5.133500002502783e+02,1.155607786463293e-01,-7.568995191822842e-05,1.185168624348759e-01,2.682881594296821e-03,6.987679341316291e-03,-9.371136904160387e-06,7.170675004418052e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,1.531117401727468e-13,0.000000000000000e+00,3.521967420639762e-04,0.000000000000000e+00,0.000000000000000e+00,9.523485999481749e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,4.899999871850014e-02,4.899999871850014e-02,0.000000000000000e+00,0.000000000000000e+00
1.214099999047691e-01,5.131499998448439e+02,1.154525364195179e-01,-7.655524478135649e-05,1.184624096369243e-01,2.693461400291585e-03,6.980323691666408e-03,-9.478268401499969e-06,7.166649176554639e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.556455093830734e-13,0.000000000000000e+00,3.591202931171622e-04,0.000000000000000e+00,0.000000000000000e+00,9.523900000320994e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000001e-01,1,5.000000074505806e-02,5.000000074505806e-02,0.000000000000000e+00,0.000000000000000e+00
1.212822001218669e-01,5.129500001844675e+02,1.153442945959394e-01,-7.742053442102398e-05,1.184079570418247e-01,2.704041166873581e-03,6.972968069418400e-03,-9.585399499744433e-06,7.162623363688571e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,1.581792691543932e-13,0.000000000000000e+00,3.660438183781627e-04,0.000000000000000e+00,0.000000000000000e+00,9.524313999617970e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.099999904632568e-02,5.099999904632568e-02,0.000000000000000e+00,0.000000000000000e+00
1.211543998628726e-01,5.127499997790330e+02,1.152360523691280e-01,-7.828582728415204e-05,1.183535042438731e-01,2.714620972868346e-03,6.965612419768516e-03,-9.692530997084015e-06,7.158597535825158e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.607130383647199e-13,0.000000000000000e+00,3.729673694313487e-04,0.000000000000000e+00,0.000000000000000e+00,9.524728000457216e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.200000107288361e-02,5.200000107288361e-02,0.000000000000000e+00,0.000000000000000e+00
1.210266000799703e-01,5.125500001186567e+02,1.151278105455495e-01,-7.915111692381953e-05,1.182990516487736e-01,2.725200739450342e-03,6.958256797520509e-03,-9.799662095328479e-06,7.154571722959090e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,1.632467981360397e-13,0.000000000000000e+00,3.798908946923493e-04,0.000000000000000e+00,0.000000000000000e+00,9.525141999754191e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.299999937415123e-02,5.299999937415123e-02,0.000000000000000e+00,0.000000000000000e+00
1.208987998209760e-01,5.123499997132222e+02,1.150195683187381e-01,-8.001640978694759e-05,1.182445988508219e-01,2.735780545445107e-03,6.950901147870626e-03,-9.906793592668061e-06,7.150545895095677e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.657805673463663e-13,0.000000000000000e+00,3.868144457455352e-04,0.000000000000000e+00,0.000000000000000e+00,9.525556000593436e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.400000140070915e-02,5.400000140070915e-02,0.000000000000000e+00,0.000000000000000e+00
1.207710000380738e-01,5.121500000528458e+02,1.149113264951596e-01,-8.088169942661508e-05,1.181901462557224e-01,2.746360312027103e-03,6.943545525622619e-03,-1.001392469091252e-05,7.146520082229610e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.683143271176862e-13,0.000000000000000e+00,3.937379710065358e-04,0.000000000000000e+00,0.000000000000000e+00,9.525969999890412e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.499999970197678e-02,5.499999970197678e-02,0.000000000000000e+00,0.000000000000000e+00
1.206431997790795e-01,5.119499996474115e+02,1.148030842683482e-01,-8.174699228974316e-05,1.181356934577708e-01,2.756940118021868e-03,6.936189875972735e-03,-1.012105618825211e-05,7.142494254366196e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.708480963280127e-13,0.000000000000000e+00,4.006615220597218e-04,0.000000000000000e+00,0.000000000000000e+00,9.526384000729657e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.600000172853470e-02,5.600000172853470e-02,0.000000000000000e+00,0.000000000000000e+00
1.205153999961772e-01,5.117499999870350e+02,1.146948424447698e-01,-8.261228192941065e-05,1.180812408626712e-01,2.767519884603863e-03,6.928834253724727e-03,-1.022818728649657e-05,7.138468441500129e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,1.733818560993326e-13,0.000000000000000e+00,4.075850473207223e-04,0.000000000000000e+00,0.000000000000000e+00,9.526798000026633e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.700000002980232e-02,5.700000002980232e-02,0.000000000000000e+00,0.000000000000000e+00
1.203876002132750e-01,5.115500003266587e+02,1.145866006211913e-01,-8.347757156907815e-05,1.180267882675717e-01,2.778099651185860e-03,6.921478631476720e-03,-1.033531838474103e-05,7.134442628634063e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.759156158706525e-13,0.000000000000000e+00,4.145085725817230e-04,0.000000000000000e+00,0.000000000000000e+00,9.527211999323609e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.799999833106995e-02,5.799999833106995e-02,0.000000000000000e+00,0.000000000000000e+00
1.202597999542807e-01,5.113499999212243e+02,1.144783583943799e-01,-8.434286443220621e-05,1.179723354696200e-01,2.788679457180624e-03,6.914122981826837e-03,-1.044244988208061e-05,7.130416800770648e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.784493850809791e-13,0.000000000000000e+00,4.214321236349089e-04,0.000000000000000e+00,0.000000000000000e+00,9.527626000162855e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.900000035762787e-02,5.900000035762787e-02,0.000000000000000e+00,0.000000000000000e+00
1.201320001713785e-01,5.111500002608478e+02,1.143701165708014e-01,-8.520815407187370e-05,1.179178828745205e-01,2.799259223762620e-03,6.906767359578829e-03,-1.054958098032508e-05,7.126390987904582e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.809831448522989e-13,0.000000000000000e+00,4.283556488959095e-04,0.000000000000000e+00,0.000000000000000e+00,9.528039999459829e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,5.999999865889549e-02,5.999999865889549e-02,0.000000000000000e+00,0.000000000000000e+00
1.200041999123841e-01,5.109499998554135e+02,1.142618743439900e-01,-8.607344693500177e-05,1.178634300765689e-01,2.809839029757385e-03,6.899411709928947e-03,-1.065671247766466e-05,7.122365160041168e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.835169140626255e-13,0.000000000000000e+00,4.352791999490954e-04,0.000000000000000e+00,0.000000000000000e+00,9.528454000299076e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.100000068545341e-02,6.100000068545341e-02,0.000000000000000e+00,0.000000000000000e+00
1.198764001294819e-01,5.107500001950370e+02,1.141536325204115e-01,-8.693873657466926e-05,1.178089774814693e-01,2.820418796339381e-03,6.892056087680938e-03,-1.076384357590912e-05,7.118339347175101e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.860506738339454e-13,0.000000000000000e+00,4.422027252100960e-04,0.000000000000000e+00,0.000000000000000e+00,9.528867999596052e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.199999898672104e-02,6.199999898672104e-02,0.000000000000000e+00,0.000000000000000e+00
1.197485998704876e-01,5.105499997896026e+02,1.140453902936001e-01,-8.780402943779733e-05,1.177545246835177e-01,2.830998602334146e-03,6.884700438031056e-03,-1.087097507324870e-05,7.114313519311688e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.885844430442720e-13,0.000000000000000e+00,4.491262762632819e-04,0.000000000000000e+00,0.000000000000000e+00,9.529282000435297e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.300000101327896e-02,6.300000101327896e-02,0.000000000000000e+00,0.000000000000000e+00
1.196207996114933e-01,5.103499993841682e+02,1.139371480667887e-01,-8.866932230092540e-05,1.177000718855661e-01,2.841578408328910e-03,6.877344788381173e-03,-1.097810657058829e-05,7.110287691448273e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.911182122545986e-13,0.000000000000000e+00,4.560498273164679e-04,0.000000000000000e+00,0.000000000000000e+00,9.529696001274543e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.400000303983688e-02,6.400000303983688e-02,0.000000000000000e+00,0.000000000000000e+00
1.194930003046831e-01,5.101500004688500e+02,1.138289066464432e-01,-8.953460871713232e-05,1.176456194933186e-01,2.852158135498137e-03,6.869989193535040e-03,-1.108523726973763e-05,7.106261893579554e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.936519625869117e-13,0.000000000000000e+00,4.629733267852832e-04,0.000000000000000e+00,0.000000000000000e+00,9.530109999029247e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.499999761581421e-02,6.499999761581421e-02,0.000000000000000e+00,0.000000000000000e+00
1.193652000456888e-01,5.099500000634155e+02,1.137206644196318e-01,-9.039990158026039e-05,1.175911666953670e-01,2.862737941492902e-03,6.862633543885156e-03,-1.119236876707721e-05,7.102236065716140e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998002e+01,1.961857317972383e-13,0.000000000000000e+00,4.698968778384692e-04,0.000000000000000e+00,0.000000000000000e+00,9.530523999868493e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.599999964237213e-02,6.599999964237213e-02,0.000000000000000e+00,0.000000000000000e+00
1.192373997866945e-01,5.097499996579810e+02,1.136124221928204e-01,-9.126519444338845e-05,1.175367138974153e-01,2.873317747487667e-03,6.855277894235274e-03,-1.129950026441680e-05,7.098210237852726e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,1.987195010075649e-13,0.000000000000000e+00,4.768204288916550e-04,0.000000000000000e+00,0.000000000000000e+00,9.530938000707738e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.700000166893005e-02,6.700000166893005e-02,0.000000000000000e+00,0.000000000000000e+00
1.191095995277001e-01,5.095499992525466e+02,1.135041799660090e-01,-9.213048730651651e-05,1.174822610994637e-01,2.883897553482432e-03,6.847922244585391e-03,-1.140663176175638e-05,7.094184409989313e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,2.012532702178915e-13,0.000000000000000e+00,4.837439799448410e-04,0.000000000000000e+00,0.000000000000000e+00,9.531352001546985e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.800000369548798e-02,6.800000369548798e-02,0.000000000000000e+00,0.000000000000000e+00
1.189818002208900e-01,5.093500003372283e+02,1.133959385456634e-01,-9.299577372272344e-05,1.174278087072162e-01,2.894477280651659e-03,6.840566649739258e-03,-1.151376246090572e-05,7.090158612120593e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,2.037870205502047e-13,0.000000000000000e+00,4.906674794136563e-04,0.000000000000000e+00,0.000000000000000e+00,9.531765999301690e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,6.899999827146530e-02,6.899999827146530e-02,0.000000000000000e+00,0.000000000000000e+00
1.188539999618957e-01,5.091499999317938e+02,1.132876963188520e-01,-9.386106658585151e-05,1.173733559092646e-01,2.905057086646423e-03,6.833211000089375e-03,-1.162089395824530e-05,7.086132784257178e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,2.063207897605313e-13,0.000000000000000e+00,4.975910304668422e-04,0.000000000000000e+00,0.000000000000000e+00,9.532180000140936e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,7.000000029802322e-02,7.000000029802322e-02,0.000000000000000e+00,0.000000000000000e+00
1.187261997029014e-01,5.089499995263594e+02,1.131794540920406e-01,-9.472635944897957e-05,1.173189031113130e-01,2.915636892641188e-03,6.825855350439492e-03,-1.172802545558489e-05,7.082106956393765e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,2.088545589708578e-13,0.000000000000000e+00,5.045145815200282e-04,0.000000000000000e+00,0.000000000000000e+00,9.532594000980182e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,7.100000232458115e-02,7.100000232458115e-02,0.000000000000000e+00,0.000000000000000e+00
1.185984003960912e-01,5.087500006110411e+02,1.130712126716951e-01,-9.559164586518649e-05,1.172644507190655e-01,2.926216619810415e-03,6.818499755593359e-03,-1.183515615473423e-05,7.078081158525045e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,2.113883093031710e-13,0.000000000000000e+00,5.114380809888435e-04,0.000000000000000e+00,0.000000000000000e+00,9.533007998734887e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,7.199999690055847e-02,7.199999690055847e-02,0.000000000000000e+00,0.000000000000000e+00
1.184706001370969e-01,5.085500002056067e+02,1.129629704448837e-01,-9.645693872831455e-05,1.172099979211139e-01,2.936796425805180e-03,6.811144105943477e-03,-1.194228765207381e-05,7.074055330661631e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,2.139220785134976e-13,0.000000000000000e+00,5.183616320420293e-04,0.000000000000000e+00,0.000000000000000e+00,9.533421999574133e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,7.299999892711639e-02,7.299999892711639e-02,0.000000000000000e+00,0.000000000000000e+00
1.183427998781026e-01,5.083499998001722e+02,1.128547282180723e-01,-9.732223159144263e-05,1.171555451231623e-01,2.947376231799945e-03,6.803788456293594e-03,-1.204941914941340e-05,7.070029502798217e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999997999e+01,2.164558477238242e-13,0.000000000000000e+00,5.252851830952153e-04,0.000000000000000e+00,0.000000000000000e+00,9.533836000413379e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,7.400000095367432e-02,7.400000095367432e-02,0.000000000000000e+00,0.000000000000000e+00
1.182149996191083e-01,5.081499993947378e+02,1.127464859912609e-01,-9.818752445457069e-05,1.171010923252107e-01,2.957956037794710e-03,6.796432806643712e-03,-1.215655064675298e-05,7.066003674934804e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,2.189896169341508e-13,0.000000000000000e+00,5.322087341484013e-04,0.000000000000000e+00,0.000000000000000e+00,9.534250001252625e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,7.500000298023224e-02,7.500000298023224e-02,0.000000000000000e+00,0.000000000000000e+00
1.180872003122981e-01,5.079500004794195e+02,1.126382445709153e-01,-9.905281087077760e-05,1.170466399329632e-01,2.968535764963937e-03,6.789077211797578e-03,-1.226368134590232e-05,7.061977877066084e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,2.215233672664639e-13,0.000000000000000e+00,5.391322336172166e-04,0.000000000000000e+00,0.000000000000000e+00,9.534663999007329e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,7.599999755620956e-02,7.599999755620956e-02,0.000000000000000e+00,0.000000000000000e+00
1.179594000533038e-01,5.077500000739851e+02,1.125300023441039e-01,-9.991810373390568e-05,1.169921871350116e-01,2.979115570958702e-03,6.781721562147696e-03,-1.237081284324191e-05,7.057952049202671e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,9.999999999998001e+01,2.240571364767905e-13,0.000000000000000e+00,5.460557846704025e-04,0.000000000000000e+00,0.000000000000000e+00,9.535077999846575e-07,1.278000000000000e-09,4.680000000000000e+03,6.000000000000000e-01,1,7.699999958276749e-02,7.699999958276749e-02,0.000000000000000e+00,0.000000000000000e+00
